Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),Return,Lagged_Return
2002-02-13,298.6,297.4,208.156,207.754,340.868,340.547,-0.5018400802944134,0.38623005877413963
2002-02-14,298.1,299.0,208.754,209.384,341.936,343.599,0.5379959650302801,-0.5018400802944134
2002-02-15,300.4,299.85,210.217,209.173,344.574,343.274,0.2842809364548504,0.5379959650302801
2002-02-18,298.5,297.35,208.159,208.155,341.924,341.428,-0.8337502084375559,0.2842809364548504
2002-02-19,297.25,296.5,208.89,207.953,342.849,341.079,-0.28585841600807793,-0.8337502084375559
2002-02-20,294.2,291.3,205.519,203.849,336.113,333.945,-1.7537942664418216,-0.28585841600807793
2002-02-21,291.15,292.15,204.101,204.802,334.156,335.342,0.2917953999313383,-1.7537942664418216
2002-02-22,293.35,292.75,205.715,204.577,336.99,334.38,0.20537395173712003,0.2917953999313383
2002-02-25,291.8,291.95,204.099,204.619,333.676,335.305,-0.273270708795903,0.20537395173712003
2002-02-26,293.0,294.2,205.47,206.384,336.975,338.433,0.7706799109436613,-0.273270708795903
2002-02-27,299.3,297.4,211.445,209.614,346.212,343.418,1.0876954452753163,0.7706799109436613
2002-02-28,296.55,296.85,209.354,209.936,342.436,343.775,-0.18493611297913937,1.0876954452753163
2002-03-01,295.8,295.4,208.119,207.94,340.862,340.676,-0.48846218628938454,-0.18493611297913937
2002-03-04,299.55,297.4,211.248,209.437,346.701,343.141,0.677048070413,-0.48846218628938454
2002-03-05,296.6,297.8,208.579,209.807,341.587,344.277,0.13449899125757003,0.677048070413
2002-03-06,294.35,292.7,206.852,205.62,337.751,335.357,-1.7125587642713325,0.13449899125757003
2002-03-07,292.15,291.0,204.658,204.311,332.745,331.435,-0.5807994533652217,-1.7125587642713325
2002-03-08,289.3,289.15,203.003,203.126,329.124,329.892,-0.6357388316151291,-0.5807994533652217
2002-03-11,291.75,291.2,205.385,204.926,333.429,332.8,0.7089745806674763,-0.6357388316151291
2002-03-12,292.0,293.6,206.726,208.256,334.479,336.89,0.8241758241758435,0.7089745806674763
2002-03-13,293.75,293.15,208.259,207.32,336.175,334.532,-0.15326975476840365,0.8241758241758435
2002-03-14,292.7,291.2,206.417,204.696,332.048,329.598,-0.6651884700665134,-0.15326975476840365
2002-03-15,291.0,290.3,204.641,203.605,329.521,327.726,-0.30906593406592187,-0.6651884700665134
2002-03-18,291.0,292.05,204.426,204.947,330.494,331.988,0.6028246641405444,-0.30906593406592187
2002-03-19,293.2,293.1,205.495,205.439,332.05,331.937,0.3595274781715396,0.6028246641405444
2002-03-20,292.7,291.85,205.982,204.951,332.614,330.334,-0.4264756055953556,0.3595274781715396
2002-03-21,292.25,292.75,204.356,205.367,330.6,332.067,0.3083775912283704,-0.4264756055953556
2002-03-22,293.65,294.25,205.709,206.274,333.693,334.489,0.5123825789923098,0.3083775912283704
2002-03-25,297.7,297.7,208.473,208.663,339.066,339.84,1.1724723874256604,0.5123825789923098
2002-03-26,297.1,296.1,208.638,207.571,338.962,338.207,-0.5374538125629713,1.1724723874256604
2002-03-27,297.5,299.0,208.699,209.81,339.612,341.949,0.9793988517392771,-0.5374538125629713
2002-03-28,303.0,301.4,212.856,211.732,347.477,345.444,0.8026755852842626,0.9793988517392771
2002-04-02,302.65,304.0,210.393,211.038,344.508,345.062,0.862641008626408,0.8026755852842626
2002-04-03,304.95,303.75,212.139,211.231,347.047,345.131,-0.0822368421052655,0.862641008626408
2002-04-04,301.5,301.7,209.958,209.616,342.186,341.212,-0.6748971193415665,-0.0822368421052655
2002-04-05,300.8,301.0,209.909,209.683,342.207,342.24,-0.23201856148491462,-0.6748971193415665
2002-04-08,298.5,300.45,208.261,209.519,340.365,342.94,-0.182724252491695,-0.23201856148491462
2002-04-09,299.3,298.7,209.081,208.473,341.667,340.554,-0.5824596438675278,-0.182724252491695
2002-04-10,297.8,298.0,207.165,207.478,337.91,338.752,-0.23434884499496933,-0.5824596438675278
2002-04-11,301.8,301.3,210.27,209.44,342.721,341.03,1.1073825503355783,-0.23434884499496933
2002-04-12,301.65,300.35,209.99,208.968,342.434,341.851,-0.31530036508462533,1.1073825503355783
2002-04-15,301.8,300.1,209.948,208.801,342.371,340.984,-0.083236224404859,-0.31530036508462533
2002-04-16,299.35,297.75,208.316,206.756,339.977,337.203,-0.7830723092302594,-0.083236224404859
2002-04-17,300.15,300.85,207.788,208.489,338.35,338.681,1.0411418975650788,-0.7830723092302594
2002-04-18,302.3,304.25,209.132,209.987,339.739,341.24,1.1301312946651043,1.0411418975650788
2002-04-19,303.7,301.8,209.738,208.584,340.738,339.597,-0.8052588331963761,1.1301312946651043
2002-04-22,303.35,303.7,209.612,209.521,340.919,341.927,0.6295559973492404,-0.8052588331963761
2002-04-23,303.25,302.7,209.21,208.946,341.69,340.572,-0.3292723081988802,0.6295559973492404
2002-04-24,304.5,304.2,210.363,209.865,342.327,340.955,0.49554013875123815,-0.3292723081988802
2002-04-25,305.1,307.25,209.907,211.241,340.096,341.769,1.0026298487836982,0.49554013875123815
2002-04-26,307.65,306.6,211.866,210.649,342.977,341.349,-0.21155410903173077,1.0026298487836982
2002-04-29,310.65,309.7,212.527,212.56,343.639,343.806,1.0110893672537369,-0.21155410903173077
2002-04-30,309.35,308.2,212.218,211.443,342.96,341.609,-0.48433968356473844,1.0110893672537369
2002-05-01,308.3,308.35,211.599,211.633,341.986,342.231,0.04866969500325613,-0.48433968356473844
2002-05-02,308.1,307.6,210.092,210.038,340.066,340.265,-0.24323009567049914,0.04866969500325613
2002-05-03,308.85,310.45,211.035,211.406,340.593,340.219,0.9265279583875019,-0.24323009567049914
2002-05-07,312.65,312.0,213.18,212.926,341.956,341.843,0.4992752456112193,0.9265279583875019
2002-05-08,310.9,310.5,212.479,212.802,341.236,341.547,-0.48076923076922906,0.4992752456112193
2002-05-09,308.75,308.85,211.908,212.049,340.784,341.082,-0.5314009661835706,-0.48076923076922906
2002-05-10,310.65,311.15,212.193,212.752,339.88,340.912,0.7446980734984399,-0.5314009661835706
2002-05-13,311.6,310.75,212.914,212.653,340.286,340.697,-0.1285553591515276,0.7446980734984399
2002-05-14,309.95,308.4,213.361,212.836,341.467,341.339,-0.7562349155269543,-0.1285553591515276
2002-05-15,307.5,308.3,212.289,211.934,340.418,339.912,-0.03242542153046868,-0.7562349155269543
2002-05-16,309.05,310.1,212.085,212.543,339.317,339.836,0.583846902367835,-0.03242542153046868
2002-05-17,310.65,310.6,213.139,212.959,339.508,338.898,0.16123831022250013,0.583846902367835
2002-05-20,311.8,311.5,213.342,213.429,338.729,338.55,0.28976175144879157,0.16123831022250013
2002-05-21,315.1,315.2,216.088,216.558,342.5,343.355,1.1878009630818642,0.28976175144879157
2002-05-22,318.25,317.1,217.741,217.49,343.497,342.922,0.6027918781726038,1.1878009630818642
2002-05-23,316.25,317.15,216.758,218.197,342.114,344.167,0.0157678965625907,0.6027918781726038
2002-05-24,320.9,320.95,221.036,220.433,349.679,348.291,1.1981712123600774,0.0157678965625907
2002-05-27,320.8,320.05,220.375,219.634,348.393,348.107,-0.28041751051565145,1.1981712123600774
2002-05-28,321.4,320.2,220.031,219.39,346.71,345.49,0.04686767692547722,-0.28041751051565145
2002-05-29,325.2,327.05,222.511,223.884,349.452,350.912,2.1392879450343516,0.04686767692547722
2002-05-30,324.65,326.0,221.408,222.147,346.478,347.215,-0.32105182693777934,2.1392879450343516
2002-05-31,327.25,326.6,223.196,223.469,348.918,349.118,0.18404907975460016,-0.32105182693777934
2002-06-05,324.5,322.0,222.718,221.306,346.318,344.238,-1.4084507042253613,0.18404907975460016
2002-06-06,322.9,324.1,221.772,222.138,344.537,343.508,0.6521739130434856,-1.4084507042253613
2002-06-07,326.55,326.4,223.511,223.256,345.19,344.849,0.7096575131132266,0.6521739130434856
2002-06-10,323.1,322.5,221.605,220.588,342.086,340.549,-1.1948529411764608,0.7096575131132266
2002-06-11,319.0,316.8,217.673,216.172,337.031,335.842,-1.7674418604651132,-1.1948529411764608
2002-06-12,319.55,319.75,216.791,217.443,336.936,337.467,0.931186868686873,-1.7674418604651132
2002-06-13,317.6,318.75,216.128,216.395,337.693,337.123,-0.31274433150899617,0.931186868686873
2002-06-14,319.7,322.1,216.849,217.9,338.021,339.053,1.050980392156875,-0.31274433150899617
2002-06-17,317.95,317.8,215.195,214.919,337.204,337.045,-1.3349891338093833,1.050980392156875
2002-06-18,318.05,318.35,214.681,214.19,335.85,335.388,0.17306482064192164,-1.3349891338093833
2002-06-19,321.85,320.65,215.659,215.216,336.804,335.198,0.7224752630752063,0.17306482064192164
2002-06-20,320.85,322.35,214.831,215.374,334.567,335.257,0.5301730859192499,0.7224752630752063
2002-06-21,323.5,322.7,215.883,215.636,335.407,334.093,0.10857763300760048,0.5301730859192499
2002-06-24,326.35,326.4,216.628,216.589,333.453,333.504,1.146575766966218,0.10857763300760048
2002-06-25,323.1,321.7,214.913,214.395,332.476,330.797,-1.4399509803921573,1.146575766966218
2002-06-26,324.6,321.55,212.894,210.576,328.31,324.209,-0.0466272925085387,-1.4399509803921573
2002-06-27,319.45,318.8,209.819,209.255,324.446,323.491,-0.8552324677344125,-0.0466272925085387
2002-06-28,319.05,318.5,208.284,208.238,321.202,321.393,-0.09410288582183401,-0.8552324677344125
2002-07-01,312.3,312.1,203.984,203.92,314.882,315.731,-2.0094191522762928,-0.09410288582183401
2002-07-02,312.9,314.45,205.369,205.201,319.025,318.818,0.7529637936558586,-2.0094191522762928
2002-07-03,312.85,310.85,205.174,204.037,319.235,317.68,-1.1448560979487876,0.7529637936558586
2002-07-04,310.9,310.6,203.896,203.833,318.382,317.101,-0.08042464211034384,-1.1448560979487876
2002-07-05,310.75,311.3,204.575,204.803,319.143,319.708,0.22537025112685516,-0.08042464211034384
2002-07-08,313.0,311.7,204.348,203.353,317.67,316.575,0.12849341471248277,0.22537025112685516
2002-07-09,312.45,313.8,202.535,202.857,315.861,315.599,0.673724735322434,0.12849341471248277
2002-07-10,315.95,314.8,203.773,203.359,318.081,318.301,0.31867431485022024,0.673724735322434
2002-07-11,314.5,314.15,203.758,203.399,319.127,319.128,-0.20648030495553638,0.31867431485022024
2002-07-12,316.5,316.7,204.088,204.072,320.247,319.738,0.8117141492917535,-0.20648030495553638
2002-07-15,316.35,319.0,203.218,203.6,317.429,317.034,0.726239343227042,0.8117141492917535
2002-07-16,320.35,318.25,203.294,202.449,316.583,314.414,-0.23510971786834256,0.726239343227042
2002-07-17,317.75,316.15,202.711,201.948,314.76,314.734,-0.6598586017282138,-0.23510971786834256
2002-07-18,316.6,317.65,202.611,202.441,315.088,315.505,0.4744583267436431,-0.6598586017282138
2002-07-19,319.15,322.9,202.134,204.484,314.588,318.41,1.652762474421543,0.4744583267436431
2002-07-22,324.0,322.9,205.597,205.016,320.285,320.433,0.0,1.652762474421543
2002-07-23,320.3,319.7,204.769,204.216,323.47,322.181,-0.9910188912976126,0.0
2002-07-24,313.6,311.25,200.255,197.745,317.024,313.381,-2.6431029089771574,-0.9910188912976126
2002-07-25,310.25,309.45,196.759,196.227,309.662,308.832,-0.5783132530120527,-2.6431029089771574
2002-07-26,308.6,304.95,195.564,193.952,308.446,307.409,-1.4541929229277772,-0.5783132530120527
2002-07-29,303.05,303.0,193.494,193.647,307.446,308.711,-0.6394490900147543,-1.4541929229277772
2002-07-30,304.45,305.4,194.586,194.09,309.558,308.89,0.7920792079207928,-0.6394490900147543
2002-07-31,305.5,304.65,195.046,195.539,311.798,311.503,-0.24557956777996326,0.7920792079207928
2002-08-01,300.65,302.25,193.705,195.088,308.771,309.778,-0.7877892663712416,-0.24557956777996326
2002-08-02,306.5,305.05,195.285,194.733,309.972,309.758,0.926385442514488,-0.7877892663712416
2002-08-05,307.6,309.5,196.7,197.536,311.809,313.481,1.4587772496311935,0.926385442514488
2002-08-06,306.75,305.75,198.827,198.256,316.825,315.923,-1.2116316639741553,1.4587772496311935
2002-08-07,307.8,312.2,200.221,203.626,318.304,321.922,2.1095666394112866,-1.2116316639741553
2002-08-08,312.95,312.15,204.076,203.74,322.131,321.904,-0.016015374759770218,2.1095666394112866
2002-08-09,309.6,312.95,202.062,205.469,317.93,322.962,0.2562870414864582,-0.016015374759770218
2002-08-12,316.25,316.7,207.309,207.197,324.859,324.322,1.198274484741968,0.2562870414864582
2002-08-13,314.7,313.8,205.418,205.232,321.45,321.023,-0.9156930849384182,1.198274484741968
2002-08-14,316.25,315.65,204.958,204.106,319.767,319.484,0.5895474824729074,-0.9156930849384182
2002-08-15,312.7,312.65,204.112,204.08,320.389,319.847,-0.9504197687311922,0.5895474824729074
2002-08-16,314.55,314.2,204.919,204.757,320.479,319.471,0.495762034223568,-0.9504197687311922
2002-08-19,313.05,310.1,203.345,202.481,318.302,317.238,-1.3049013367281925,0.495762034223568
2002-08-20,307.6,308.0,201.441,201.769,314.519,315.574,-0.6772009029345494,-1.3049013367281925
2002-08-21,308.35,306.55,201.8,200.885,314.162,313.446,-0.4707792207792161,-0.6772009029345494
2002-08-22,306.45,305.4,200.491,200.262,313.664,313.231,-0.3751427173381283,-0.4707792207792161
2002-08-23,305.8,305.95,201.516,201.283,316.072,314.925,0.1800916830386523,-0.3751427173381283
2002-08-27,309.4,310.5,202.952,203.074,317.333,317.16,1.4871711063899395,0.1800916830386523
2002-08-28,310.95,311.1,202.441,202.407,316.972,316.802,0.19323671497584183,1.4871711063899395
2002-08-29,310.65,312.1,201.394,201.42,315.221,315.891,0.32144005143039944,0.19323671497584183
2002-08-30,312.4,312.8,201.289,201.937,316.996,318.566,0.2242870874719527,0.32144005143039944
2002-09-02,312.25,312.0,201.517,201.42,317.812,317.331,-0.2557544757033292,0.2242870874719527
2002-09-03,313.5,313.5,201.155,200.897,315.71,315.17,0.48076923076922906,-0.2557544757033292
2002-09-04,312.7,313.0,199.681,200.512,314.746,315.683,-0.15948963317384823,0.48076923076922906
2002-09-05,316.2,317.55,201.337,202.326,316.865,319.789,1.453674121405757,-0.15948963317384823
2002-09-06,317.9,319.25,202.639,204.385,320.464,323.783,0.5353487639741639,1.453674121405757
2002-09-09,322.2,322.5,206.472,206.93,328.44,328.579,1.0180109631949819,0.5353487639741639
2002-09-10,318.35,319.1,204.872,205.407,325.744,327.685,-1.0542635658914667,1.0180109631949819
2002-09-11,317.15,315.5,203.824,203.68,325.115,324.756,-1.1281729865246115,-1.0542635658914667
2002-09-12,318.0,318.85,204.305,205.154,325.153,327.026,1.0618066561014272,-1.1281729865246115
2002-09-13,318.5,318.8,204.101,203.836,324.338,324.313,-0.015681354869068187,1.0618066561014272
2002-09-16,316.55,315.35,204.781,204.507,326.475,325.036,-1.0821831869510579,-0.015681354869068187
2002-09-17,315.3,315.9,206.146,206.067,327.244,326.512,0.1744093863960572,-1.0821831869510579
2002-09-18,317.6,318.7,206.744,206.212,326.682,326.972,0.8863564419119951,0.1744093863960572
2002-09-19,320.15,322.25,205.95,207.368,326.75,328.659,1.1139002196423053,0.8863564419119951
2002-09-20,321.55,322.3,207.452,207.775,327.577,328.609,0.015515903801399666,1.1139002196423053
2002-09-23,323.45,322.5,207.673,207.462,328.209,328.411,0.062053986968657604,0.015515903801399666
2002-09-24,323.3,326.3,208.245,209.502,330.742,332.45,1.1782945736434236,0.062053986968657604
2002-09-25,325.25,325.15,207.987,208.229,331.381,332.294,-0.352436408213308,1.1782945736434236
2002-09-26,322.35,319.6,206.436,205.332,329.029,328.367,-1.706904505612783,-0.352436408213308
2002-09-27,320.15,320.05,205.95,205.754,327.419,327.584,0.14080100125155592,-1.706904505612783
2002-09-30,322.4,323.7,206.072,206.047,328.109,327.234,1.140446805186679,0.14080100125155592
2002-10-01,322.6,321.75,204.721,204.989,326.518,326.849,-0.6024096385542133,1.140446805186679
2002-10-02,320.4,322.2,204.755,205.511,325.875,327.007,0.13986013986013734,-0.6024096385542133
2002-10-03,322.7,322.1,205.607,205.355,326.586,326.64,-0.031036623215385806,0.13986013986013734
2002-10-04,321.65,320.3,205.003,204.312,325.887,326.105,-0.558832660664399,-0.031036623215385806
2002-10-07,322.35,321.75,206.04,205.552,328.828,327.815,0.4527005931938666,-0.558832660664399
2002-10-08,320.7,319.0,204.855,204.513,327.078,325.876,-0.8547008547008517,0.4527005931938666
2002-10-09,318.8,319.35,205.307,205.277,325.041,323.95,0.10971786833855468,-0.8547008547008517
2002-10-10,319.5,318.95,203.893,203.932,322.402,322.987,-0.12525442304682777,0.10971786833855468
2002-10-11,317.1,316.85,202.905,203.109,321.277,321.577,-0.6584104091550302,-0.12525442304682777
2002-10-14,318.0,317.75,203.52,203.686,321.7,322.033,0.28404607858607545,-0.6584104091550302
2002-10-15,317.5,316.2,204.812,203.462,323.057,322.324,-0.4878048780487809,0.28404607858607545
2002-10-16,314.0,314.05,202.32,202.026,319.886,319.807,-0.6799493991144767,-0.4878048780487809
2002-10-17,312.8,310.75,201.222,200.019,320.065,319.176,-1.0507880910682998,-0.6799493991144767
2002-10-18,312.45,312.75,201.945,201.865,321.186,321.165,0.6436041834271933,-1.0507880910682998
2002-10-21,313.4,312.6,202.259,202.134,321.37,320.78,-0.047961630695436686,0.6436041834271933
2002-10-22,311.65,312.55,201.546,201.997,319.543,319.744,-0.015994881637881875,-0.047961630695436686
2002-10-23,313.4,312.1,202.324,201.797,320.286,320.004,-0.14397696368581014,-0.015994881637881875
2002-10-24,311.1,311.75,201.229,201.48,319.241,320.138,-0.11214354373598745,-0.14397696368581014
2002-10-25,312.3,313.0,201.03,201.351,319.488,320.664,0.400962309542896,-0.11214354373598745
2002-10-28,313.3,314.45,202.652,202.727,321.432,321.524,0.4632587859424886,0.400962309542896
2002-10-29,316.35,317.15,202.879,203.536,321.331,322.307,0.8586420734616018,0.4632587859424886
2002-10-30,316.8,316.55,203.403,203.216,322.279,321.893,-0.18918492826737188,0.8586420734616018
2002-10-31,316.35,316.9,202.723,202.959,320.517,320.944,0.11056705101879505,-0.18918492826737188
2002-11-01,318.75,319.85,203.674,204.534,321.385,320.33,0.9308930261912485,0.11056705101879505
2002-11-04,317.2,317.55,203.725,204.409,318.794,319.403,-0.7190870720650389,0.9308930261912485
2002-11-05,318.9,318.5,203.796,203.579,318.136,317.928,0.29916548575026347,-0.7190870720650389
2002-11-06,317.5,317.3,203.682,203.619,318.615,318.478,-0.3767660910518056,0.29916548575026347
2002-11-07,319.7,319.25,204.177,202.686,318.807,317.82,0.614560352978244,-0.3767660910518056
2002-11-08,322.55,321.7,203.63,202.863,319.198,318.578,0.7674236491777675,0.614560352978244
2002-11-11,321.1,320.7,201.772,201.508,316.511,316.803,-0.31084861672365793,0.7674236491777675
2002-11-12,321.9,321.75,202.198,202.588,317.926,318.533,0.3274087932647385,-0.31084861672365793
2002-11-13,323.2,324.0,203.526,203.838,320.794,321.269,0.6993006993007089,0.3274087932647385
2002-11-14,318.6,318.6,200.693,201.276,316.542,316.857,-1.6666666666666607,0.6993006993007089
2002-11-15,318.5,319.1,201.774,202.629,317.484,318.082,0.15693659761455425,-1.6666666666666607
2002-11-18,319.8,318.75,202.277,201.651,316.853,316.44,-0.10968348480101531,0.15693659761455425
2002-11-19,319.8,319.7,201.297,201.069,315.914,316.065,0.29803921568627434,-0.10968348480101531
2002-11-20,319.0,318.85,202.54,202.444,318.618,317.738,-0.26587425711603885,0.29803921568627434
2002-11-21,318.4,317.65,202.249,201.082,317.543,317.46,-0.37635251685746995,-0.26587425711603885
2002-11-22,318.2,317.7,201.138,200.632,317.248,317.256,0.015740594994495538,-0.37635251685746995
